,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.40792540792540805
train tissue 1,0.0,50.00000000000002,0.0,0.5106666666666668
train tissue 2,0.0,49.999999999999986,0.0,0.6261755485893417
train tissue 3,0.0,50.0,0.0,0.5518518518518518
train tissue 4,0.0,49.999999999999986,0.0,0.4675925925925925
train tissue 5,0.0,49.999999999999986,0.0,0.6895424836601307
train tissue 6,0.0,49.999999999999986,0.0,0.6043956043956045
train tissue 7,0.0,50.00000000000002,0.0,0.3262599469496023
train tissue 8,0.0,50.00000000000002,0.0,0.5747282608695654
train tissue 9,0.0,50.000000000000014,0.0,0.34384164222873936
train tissue 10,0.0,50.000000000000014,0.0,0.5263605442176871
train tissue 11,0.0,50.000000000000014,0.0,0.4803571428571431
train tissue 12,0.0,49.999999999999986,0.0,0.5723104056437387
train tissue 13,0.0,50.000000000000014,0.0,0.5175925925925926
train tissue 14,0.0,50.00000000000002,0.0,0.7372505543237251
train tissue 15,0.0,50.000000000000014,0.0,0.5114754098360657
train tissue 16,0.0,50.00000000000002,0.0,0.672554347826087
train tissue 17,0.0,49.999999999999986,0.0,0.4248633879781417
train tissue 18,0.0,49.999999999999986,0.0,0.5151515151515146
train mean,0.0,50.0,0.0,0.5295208371661158
train std,0.0,1.6054591898650453e-14,0.0,0.1069582478454218
test tissue 0,0.0,50.0,0.0,0.5320048309178744
test tissue 1,0.0,49.99999999999999,0.0,0.4581280788177339
test tissue 2,0.0,49.99999999999999,0.0,0.31794871794871776
test tissue 3,0.0,50.0,0.0,0.42899408284023666
test tissue 4,0.0,49.999999999999986,0.0,0.48872180451127795
test tissue 5,0.0,49.99999999999999,0.0,0.4970131421744327
test tissue 6,0.0,50.000000000000014,0.0,0.5554098360655739
test tissue 7,0.0,50.0,0.0,0.5837438423645318
test mean,0.0,50.0,0.0,0.4827455419550474
test std,0.0,8.331852114593072e-15,0.0,0.07810229354373292
