,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5615763546798029
train tissue 1,0.0,49.999999999999986,0.0,0.5529556650246303
train tissue 2,0.0,49.999999999999986,0.0,0.5781845919145688
train tissue 3,0.0,50.0,0.0,0.5340264650283554
train tissue 4,0.0,49.999999999999986,0.0,0.4638715432649416
train tissue 5,0.0,50.0,0.0,0.5606060606060609
train tissue 6,0.0,49.999999999999986,0.0,0.4554367201426028
train tissue 7,0.0,50.00000000000002,0.0,0.5968749999999998
train tissue 8,0.0,50.00000000000002,0.0,0.4978723404255322
train tissue 9,0.0,50.0,0.0,0.5611111111111112
train tissue 10,0.0,50.00000000000002,0.0,0.46279491833030867
train tissue 11,0.0,50.000000000000014,0.0,0.46526054590570726
train tissue 12,0.0,50.0,0.0,0.3818181818181817
train tissue 13,0.0,50.0,0.0,0.6315789473684211
train tissue 14,0.0,50.000000000000014,0.0,0.5255754475703326
train tissue 15,0.0,50.0,0.0,0.6275641025641027
train tissue 16,0.0,50.0,0.0,0.5422276621787024
train tissue 17,0.0,50.0,0.0,0.4678787878787881
train tissue 18,0.0,50.0,0.0,0.5536842105263157
train mean,0.0,50.0,0.0,0.5274157187546561
train std,0.0,1.2089121657132305e-14,0.0,0.06331563837888136
test tissue 0,0.0,50.000000000000036,0.0,0.5379487179487182
test tissue 1,0.0,49.99999999999999,0.0,0.50307881773399
test tissue 2,0.0,49.99999999999999,0.0,0.5396825396825397
test tissue 3,0.0,49.999999999999986,0.0,0.45161290322580644
test tissue 4,0.0,49.999999999999986,0.0,0.4523809523809522
test tissue 5,0.0,50.0,0.0,0.45624999999999993
test tissue 6,0.0,49.999999999999964,0.0,0.47045454545454507
test tissue 7,0.0,50.0,0.0,0.3678160919540229
test mean,0.0,49.99999999999999,0.0,0.4724030710475718
test std,0.0,1.879919374704706e-14,0.0,0.05220156981402604
