,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5459,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5139
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5404,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5434
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5389,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5495,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4897
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5438,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5302
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5422,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5363
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5434,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5255
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186
test mean,16.666666666666664,50.0,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5423618143188654,16.666666666666664,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.5597307947747088
test std,1.2832930497985986e-14,3.8201014974066473e-14,0.0,0.0,6.0051821629408876e-15,1.1374233532693354e-14,3.347137201600614e-14,0.0,0.0,0.05202412348482423,1.66162967242209e-14,5.07429009285179e-14,0.0,0.0,5.617333549722722e-15,1.5242031904821218e-14,4.535801187019112e-14,0.0,0.0,0.03838322736983625
