,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5448,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5513
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5499,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5374
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5505,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5366
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5464,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5626
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5537,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5131
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5487,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5408
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152
test mean,16.666666666666664,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333332,0.0,0.0,0.5516360546203858,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5308196240733504
test std,1.3951381602355078e-14,4.065449733329702e-14,0.0,0.0,6.9159151421486e-15,1.2441174116753003e-14,3.692088357856443e-14,0.0,0.0,0.03937588937388007,1.03578512786223e-14,3.097183980245201e-14,0.0,0.0,4.351167857633658e-15,8.51910812704787e-15,2.5246774277490927e-14,0.0,0.0,0.052107573221802095
