,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5806159420289856
train tissue 1,0.0,50.000000000000014,0.0,0.6385281385281389
train tissue 2,0.0,50.000000000000014,0.0,0.5856044723969256
train tissue 3,0.0,50.000000000000014,0.0,0.5773809523809523
train tissue 4,0.0,49.999999999999986,0.0,0.6180555555555556
train tissue 5,0.0,49.999999999999986,0.0,0.6721611721611721
train tissue 6,0.0,50.0,0.0,0.5708534621578099
train tissue 7,0.0,49.999999999999986,0.0,0.5559322033898305
train tissue 8,0.0,49.99999999999999,0.0,0.631313131313131
train tissue 9,0.0,49.999999999999986,0.0,0.5037288135593221
train tissue 10,0.0,50.00000000000002,0.0,0.6500754147812972
train tissue 11,0.0,50.0,0.0,0.5713418336369156
train tissue 12,0.0,49.999999999999986,0.0,0.4518181818181818
train tissue 13,0.0,50.000000000000014,0.0,0.5141666666666667
train tissue 14,0.0,49.999999999999986,0.0,0.45215311004784653
train tissue 15,0.0,50.000000000000014,0.0,0.59672131147541
train tissue 16,0.0,50.0,0.0,0.6214285714285712
train tissue 17,0.0,49.999999999999986,0.0,0.6656403940886698
train tissue 18,0.0,49.999999999999986,0.0,0.6159250585480092
train mean,0.0,50.00000000000001,0.0,0.582812862419126
train std,0.0,1.5635339543114833e-14,0.0,0.06286359224097982
test tissue 0,0.0,50.0,0.0,0.5695564516129034
test tissue 1,0.0,50.000000000000014,0.0,0.5013440860215057
test tissue 2,0.0,50.000000000000014,0.0,0.525
test tissue 3,0.0,50.00000000000002,0.0,0.4758620689655173
test tissue 4,0.0,50.0,0.0,0.48660714285714274
test tissue 5,0.0,49.99999999999999,0.0,0.42687747035573104
test tissue 6,0.0,49.999999999999964,0.0,0.5916666666666666
test tissue 7,0.0,50.0,0.0,0.44444444444444475
test mean,0.0,50.0,0.0,0.502669791365489
test std,0.0,1.6473255640462455e-14,0.0,0.053626013335699566
