,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.28,50.21,0.0,1.63,33.61,27.63,33.52,0.0,49.37,0.5894,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5294
split 1,19.18,50.18,0.0,7.36,34.15,28.9,33.67,0.0,53.03,0.5838,28.71,48.83,0.0,37.29,37.58,27.8,34.67,0.0,48.74,0.5119
split 2,23.42,50.18,0.0,20.07,35.33,26.26,34.35,0.0,44.41,0.5794,22.71,49.38,0.0,18.74,33.93,22.08,34.23,0.0,32.02,0.5578
split 3,24.56,49.97,0.0,23.7,35.83,27.45,34.33,0.0,48.02,0.5795,16.82,48.71,0.0,1.75,32.23,15.47,32.66,0.0,13.74,0.5544
split 4,22.83,50.01,0.0,18.47,35.17,27.33,34.06,0.0,47.91,0.5847,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5387
split 5,22.8,50.05,0.0,18.36,35.15,27.06,34.1,0.0,47.07,0.5884,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4771
mean,21.68,50.1,0.0,14.93,34.87,27.44,34.01,0.0,48.3,0.5842,19.7,49.49,0.0,9.63,33.96,16.45,33.59,0.0,15.75,0.5282
std,2.57,0.09,0.0,7.77,0.75,0.79,0.31,0.0,2.59,0.0039,4.58,0.55,0.0,14.07,1.7,6.42,0.66,0.0,18.71,0.0276
test mean,19.849908038398382,48.57903506338855,0.0,10.970689051806593,34.39391686465703,17.023296426249978,33.492915702163245,0.0,17.576973576586692,0.5906558480311247,17.50332684076934,50.0256326257942,0.0,2.4843478965138184,33.4110832879933,13.385865704077546,33.51866377362304,0.0,6.638933338609591,0.5365664798139196
test std,5.3314749717462275,3.843843599265048,0.0,18.795514301253277,2.039422522509339,9.624945088213389,1.128048406302541,0.0,28.577547989473373,0.04947486224898843,1.7599217656471355,0.5489794179033652,0.0,4.951018494000091,0.5725644984641476,4.074452437850189,0.6030951662963185,0.0,11.790064042530544,0.04815875745076127
