,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5638852672750974
train tissue 1,0.0,49.999999999999964,0.0,0.5052151238591912
train tissue 2,0.0,50.000000000000014,0.0,0.5825454545454544
train tissue 3,0.0,50.0,0.0,0.45357833655705987
train tissue 4,0.0,49.999999999999986,0.0,0.43973214285714285
train tissue 5,0.0,49.999999999999986,0.0,0.6424242424242427
train tissue 6,0.0,50.0,0.0,0.6424528301886792
train tissue 7,0.0,49.999999999999986,0.0,0.5692007797270954
train tissue 8,0.0,50.0,0.0,0.43143812709030094
train tissue 9,0.0,49.999999999999986,0.0,0.5867446393762182
train tissue 10,0.0,50.000000000000014,0.0,0.5033057851239673
train tissue 11,0.0,50.0,0.0,0.4681238615664844
train tissue 12,0.0,49.999999999999986,0.0,0.5300751879699245
train tissue 13,0.0,50.00000000000002,0.0,0.605285592497869
train tissue 14,0.0,50.000000000000014,0.0,0.522093023255814
train tissue 15,0.0,50.000000000000014,0.0,0.5537634408602155
train tissue 16,0.0,49.999999999999986,0.0,0.5788690476190473
train tissue 17,0.0,50.000000000000014,0.0,0.5765027322404368
train tissue 18,0.0,50.0,0.0,0.4170965364775239
train mean,0.0,50.0,0.0,0.5353859027111456
train std,0.0,1.58043751534181e-14,0.0,0.0672196495040252
test tissue 0,0.0,50.0,0.0,0.32857142857142896
test tissue 1,0.0,50.000000000000014,0.0,0.42819672131147546
test tissue 2,0.0,50.000000000000014,0.0,0.5250626566416041
test tissue 3,0.0,49.99999999999997,0.0,0.7121212121212122
test tissue 4,0.0,49.999999999999986,0.0,0.6102216748768472
test tissue 5,0.0,49.99999999999999,0.0,0.6218708827404479
test tissue 6,0.0,50.00000000000002,0.0,0.39986559139784983
test tissue 7,0.0,49.999999999999986,0.0,0.6364296081277212
test mean,0.0,50.0,0.0,0.5327924719735733
test std,0.0,1.6280579355608324e-14,0.0,0.12609793268014372
