,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.47208931419457695
train tissue 1,0.0,50.0,0.0,0.4749373433583958
train tissue 2,0.0,49.999999999999986,0.0,0.5368492224475995
train tissue 3,0.0,50.00000000000002,0.0,0.5090497737556563
train tissue 4,0.0,49.999999999999964,0.0,0.5379629629629628
train tissue 5,0.0,49.99999999999998,0.0,0.6219512195121949
train tissue 6,0.0,49.99999999999998,0.0,0.4791666666666666
train tissue 7,0.0,49.999999999999986,0.0,0.5578231292517004
train tissue 8,0.0,50.000000000000014,0.0,0.6250000000000001
train tissue 9,0.0,50.000000000000014,0.0,0.5784722222222226
train tissue 10,0.0,50.0,0.0,0.5753295668549907
train tissue 11,0.0,49.99999999999999,0.0,0.44769140853302203
train tissue 12,0.0,50.0,0.0,0.6921097770154374
train tissue 13,0.0,50.00000000000002,0.0,0.5698447893569845
train tissue 14,0.0,50.000000000000036,0.0,0.6341463414634146
train tissue 15,0.0,50.000000000000014,0.0,0.513747054202671
train tissue 16,0.0,49.999999999999986,0.0,0.5312499999999998
train tissue 17,0.0,49.999999999999964,0.0,0.583441981747066
train tissue 18,0.0,50.000000000000014,0.0,0.58974358974359
train mean,0.0,50.0,0.0,0.5542424401731133
train std,0.0,1.9561161980496004e-14,0.0,0.062065532219365546
test tissue 0,0.0,50.0,0.0,0.5101279317697225
test tissue 1,0.0,49.99999999999998,0.0,0.5511083743842364
test tissue 2,0.0,49.99999999999999,0.0,0.49879227053140085
test tissue 3,0.0,49.999999999999986,0.0,0.622857142857143
test tissue 4,0.0,50.00000000000002,0.0,0.5606060606060611
test tissue 5,0.0,50.000000000000014,0.0,0.5042735042735047
test tissue 6,0.0,50.000000000000014,0.0,0.6161172161172163
test tissue 7,0.0,49.999999999999986,0.0,0.4408866995073889
test mean,0.0,50.0,0.0,0.5380961500058342
test std,0.0,1.4862067603866e-14,0.0,0.05795298906051813
