Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
256,27.5779,27.5779,-30.0862,-8.04366,7.45298
384,26.5269,26.5269,-6.86707,11.959,14.6273
96,41.1012,41.1012,-10.8204,-21.0847,10.2469
352,40.0233,40.0233,28.8159,-5.61838,9.95433
80,47.3518,47.3518,-22.189,26.6724,7.83962
336,37.3318,37.3318,21.2873,3.81923,13.2949
48,26.5928,26.5928,-35.0111,28.5831,-0.0458371
304,42.6744,42.6744,-19.1116,-16.5838,9.56714
112,24.6087,24.6087,-5.62818,8.80593,14.9224
368,34.0497,34.0497,-7.92316,16.1462,13.9865
8,26.4616,26.4616,-1.08337,5.42305,15.5558
328,32.218,32.218,5.33913,-21.6425,11.2188
40,27.424,27.424,-36.6837,10.2071,3.70547
296,34.6133,34.6133,35.9147,-12.0482,5.34487
280,31.583,31.583,27.6665,29.447,3.57809
344,30.277,30.277,-15.1203,38.269,4.35675
120,39.6016,39.6016,2.69713,-26.8087,8.7968
260,33.713,33.713,16.8976,25.5942,9.38828
388,30.2215,30.2215,-7.02555,33.7703,7.5481
324,51.8792,51.8792,-15.8505,31.7666,7.51481
196,39.4072,39.4072,11.8683,-24.9968,8.48281
36,24.9372,24.9372,33.7772,-16.0786,4.9481
292,41.1883,41.1883,16.6245,-0.212729,14.5757
356,32.0862,32.0862,-11.2488,-13.3679,12.9065
20,47.8077,47.8077,0.388806,27.9947,10.7388
276,35.4544,35.4544,-25.0215,37.1237,2.04063
148,39.6908,39.6908,10.3248,-6.2463,15.1537
340,46.275,46.275,-12.7645,10.4509,13.6594
180,29.6013,29.6013,6.6853,-16.7081,13.056
372,33.0253,33.0253,22.6481,-3.1898,12.7422
244,37.094,37.094,-32.3137,18.1819,5.3599
396,30.66,30.66,-5.43443,3.52244,15.0777
332,31.7112,31.7112,-15.4041,-28.1254,6.03005
284,23.6173,23.6173,18.2302,-25.7,6.61437
60,26.9805,26.9805,-28.269,25.0437,5.8136
316,32.2326,32.2326,-16.1376,-23.0975,8.14348
124,39.6907,39.6907,31.5229,9.39566,8.43322
380,29.3176,29.3176,-6.38952,-16.2261,12.9716
258,33.1418,33.1418,-31.3509,5.45563,7.4465
130,46.5608,46.5608,0.231214,-6.25477,15.4363
98,34.9901,34.9901,22.9819,-14.0731,10.1601
226,39.4274,39.4274,31.8352,21.7938,4.98048
18,29.5078,29.5078,37.2885,18.5283,2.97693
338,28.9764,28.9764,-15.9904,-1.8809,13.0413
210,43.6723,43.6723,33.9715,-5.15789,7.73206
306,37.4338,37.4338,36.535,13.1357,5.18085
370,29.8688,29.8688,-8.26972,30.4586,9.18738
266,30.8459,30.8459,7.14454,35.5996,6.00561
394,31.6477,31.6477,-4.12608,-20.431,11.6711
74,33.4887,33.4887,-21.5661,-10.0188,10.5485
298,47.9403,47.9403,19.087,20.9906,10.5459
282,26.5524,26.5524,-23.0084,1.90469,11.2808
154,41.2994,41.2994,11.535,20.5774,12.5613
218,44.2813,44.2813,-0.529235,14.4345,14.8471
58,37.7806,37.7806,-26.0089,-5.37801,9.43398
378,35.2994,35.2994,-5.23313,-25.362,9.18168
250,34.5023,34.5023,14.7216,-8.40422,14.1854
134,24.0526,24.0526,26.301,0.00603539,11.5409
198,30.4771,30.4771,-38.753,5.32758,2.93165
294,31.8249,31.8249,-20.871,16.1474,11.2667
102,31.3153,31.3153,-6.66849,-5.02312,14.9062
358,24.1304,24.1304,3.12694,2.01505,15.956
230,39.1888,39.1888,33.7493,25.2506,2.21968
150,28.0928,28.0928,0.75204,22.8772,12.8577
342,49.9386,49.9386,-14.8613,19.2297,12.0856
118,50.4337,50.4337,7.88933,25.3225,11.4074
270,30.2372,30.2372,-26.8145,6.99144,9.6294
78,43.8713,43.8713,34.7306,4.99074,7.3759
206,47.7219,47.7219,27.2934,18.0233,8.46419
46,22.9139,22.9139,-34.5789,4.05452,5.76306
302,25.1795,25.1795,37.1743,-1.58673,6.65343
366,30.6972,30.6972,-9.98719,-27.0106,7.6693
286,37.1493,37.1493,18.9718,-21.0439,8.69368
